epoch,name,cpu_percent
1785934348,lts-postgres,14.76
1785934352,loadtest-sim-k6-run-912e75ceab97,19.58
1785934352,lts-app,24.75
1785934352,lts-prometheus,2.63
1785934352,lts-nginx,0.00
1785934352,lts-cadvisor,1.53
1785934352,lts-pg-exporter,0.00
1785934352,lts-grafana,0.73
1785934352,lts-postgres,15.72
1785934356,loadtest-sim-k6-run-912e75ceab97,14.19
1785934356,lts-app,24.52
1785934356,lts-prometheus,51.72
1785934356,lts-nginx,0.00
1785934356,lts-cadvisor,0.40
1785934356,lts-pg-exporter,0.97
1785934356,lts-grafana,0.74
1785934356,lts-postgres,16.10
1785934360,loadtest-sim-k6-run-912e75ceab97,13.57
1785934360,lts-app,25.82
1785934360,lts-prometheus,2.53
1785934360,lts-nginx,0.00
1785934360,lts-cadvisor,0.23
1785934360,lts-pg-exporter,0.00
1785934360,lts-grafana,0.65
1785934360,lts-postgres,15.79
1785934364,loadtest-sim-k6-run-912e75ceab97,12.99
1785934364,lts-app,22.36
1785934364,lts-prometheus,2.99
1785934364,lts-nginx,0.00
1785934364,lts-cadvisor,0.32
1785934364,lts-pg-exporter,0.58
1785934364,lts-grafana,0.94
1785934364,lts-postgres,16.72
1785934368,loadtest-sim-k6-run-912e75ceab97,14.72
1785934368,lts-app,26.76
1785934368,lts-prometheus,51.21
1785934368,lts-nginx,0.00
1785934368,lts-cadvisor,0.33
1785934368,lts-pg-exporter,1.50
1785934368,lts-grafana,0.81
1785934368,lts-postgres,15.68
1785934372,loadtest-sim-k6-run-912e75ceab97,14.44
1785934372,lts-app,25.11
1785934372,lts-prometheus,3.14
1785934372,lts-nginx,0.00
1785934372,lts-cadvisor,0.37
1785934372,lts-pg-exporter,0.94
1785934372,lts-grafana,0.74
1785934372,lts-postgres,16.00
1785934377,--,--
1785934377,lts-app,0.95
1785934377,lts-prometheus,0.43
1785934377,lts-nginx,0.00
1785934377,lts-cadvisor,0.99
1785934377,lts-pg-exporter,1.12
1785934377,lts-grafana,1.53
1785934377,lts-postgres,3.79
