epoch,name,cpu_percent
1785934636,lts-grafana,1.26
1785934636,lts-postgres,18.73
1785934640,loadtest-sim-k6-run-9ca28b6f0136,40.97
1785934640,lts-app,48.19
1785934640,lts-prometheus,4.61
1785934640,lts-nginx,0.00
1785934640,lts-cadvisor,0.34
1785934640,lts-pg-exporter,0.00
1785934640,lts-grafana,0.75
1785934640,lts-postgres,18.00
1785934644,loadtest-sim-k6-run-9ca28b6f0136,42.92
1785934644,lts-app,49.70
1785934644,lts-prometheus,37.92
1785934644,lts-nginx,0.00
1785934644,lts-cadvisor,0.27
1785934644,lts-pg-exporter,0.00
1785934644,lts-grafana,0.96
1785934644,lts-postgres,19.28
1785934648,loadtest-sim-k6-run-9ca28b6f0136,39.25
1785934648,lts-app,44.53
1785934648,lts-prometheus,45.98
1785934648,lts-nginx,0.00
1785934648,lts-cadvisor,0.18
1785934648,lts-pg-exporter,0.64
1785934648,lts-grafana,0.72
1785934648,lts-postgres,17.57
